"PRECINCT 179 32 DISTRICT" ,3-36-032-4,413,478,56,37,4,2,0,0,0,487,503,990,E179
"PRECINCT 180 32 DISTRICT" ,3-36-032-4,571,458,65,67,7,1,2,1,0,520,652,1172,E180
"PRECINCT 181 32 DISTRICT" ,3-26-032-4,696,609,84,69,5,1,0,0,0,645,819,1464,E181
"PRECINCT 182 32 DISTRICT" ,3-26-032-4,967,1078,99,109,6,1,0,0,0,1103,1157,2260,E182
"PRECINCT 183 32 DISTRICT" ,3-36-032-4,486,418,62,64,3,0,0,1,0,488,545,1034,E183
"PRECINCT 184 32 DISTRICT" ,3-26-032-4,447,469,68,62,6,0,0,0,0,493,559,1052,E184
"PRECINCT 185 32 DISTRICT" ,3-36-032-4,391,246,55,50,6,1,1,0,0,348,402,750,E185
"PRECINCT 106 33 DISTRICT" ,3-36-033-4,741,601,75,63,9,0,0,0,0,636,853,1489,F106
"PRECINCT 145 33 DISTRICT" ,3-36-033-4,851,927,105,79,5,2,0,0,0,917,1051,1969,F145
"PRECINCT 151 33 DISTRICT" ,3-36-033-4,708,794,96,82,8,1,0,0,0,812,877,1689,F151
"PRECINCT 152 33 DISTRICT" ,3-36-033-4,604,747,81,80,0,1,0,0,1,714,799,1514,F152
"PRECINCT 153 33 DISTRICT" ,3-36-033-4,662,606,76,77,9,0,0,0,0,710,720,1430,F153
"PRECINCT 154 33 DISTRICT" ,3-36-033-4,462,615,66,71,5,0,0,0,0,600,619,1219,F154
"PRECINCT 155 33 DISTRICT" ,3-36-033-4,223,354,34,39,0,0,0,0,0,323,327,650,F155
"PRECINCT 156 33 DISTRICT" ,3-36-033-4,708,641,97,99,6,0,0,0,0,689,861,1551,F156
"PRECINCT 158 33 DISTRICT" ,3-36-033-4,169,228,30,15,3,0,2,0,0,210,237,447,F158
"PRECINCT 161 33 DISTRICT" ,3-36-033-4,339,411,38,39,2,0,0,0,0,408,421,829,F161
"PRECINCT 163 33 DISTRICT" ,3-36-033-4,421,517,42,45,0,0,0,0,0,424,600,1025,F163
"PRECINCT 164 33 DISTRICT" ,3-36-033-4,379,583,54,42,3,0,0,0,0,520,541,1061,F164
"PRECINCT 166 33 DISTRICT" ,3-36-033-4,388,535,51,45,4,0,0,0,0,453,570,1023,F166
"PRECINCT 167 33 DISTRICT" ,3-36-033-4,589,375,83,51,2,2,0,0,0,509,592,1102,F167
"PRECINCT 169 33 DISTRICT" ,3-36-033-4,314,221,25,23,2,0,0,0,0,229,356,585,F169
"PRECINCT 170 33 DISTRICT" ,3-36-033-4,519,320,41,61,4,3,1,0,0,410,539,949,F170
"PRECINCT 171 33 DISTRICT" ,3-36-033-4,537,592,61,73,7,1,0,0,0,578,693,1271,F171
"PRECINCT 172 33 DISTRICT" ,3-36-033-4,409,424,61,40,8,0,1,0,0,420,523,943,F172
"PRECINCT 176 33 DISTRICT" ,3-36-033-4,399,423,56,47,4,1,0,0,0,441,489,930,F176
"PRECINCT 179 33 DISTRICT" ,3-36-033-4,659,497,81,67,10,0,0,0,0,595,719,1314,F179
"PRECINCT 180 33 DISTRICT" ,3-36-033-4,1111,832,127,134,16,3,0,0,0,981,1242,2223,F180
"PRECINCT 181 33 DISTRICT" ,3-36-033-4,920,643,89,80,7,0,0,0,0,736,1003,1739,F181
"PRECINCT 182 33 DISTRICT" ,3-36-033-4,930,683,110,98,8,1,2,0,0,855,977,1832,F182
"PRECINCT 183 33 DISTRICT" ,3-36-033-4,219,354,28,28,2,0,1,0,0,314,318,632,F183
"PRECINCT 184 33 DISTRICT" ,3-36-033-4,578,615,87,63,6,0,0,0,0,654,695,1349,F184
"PRECINCT 185 33 DISTRICT" ,3-36-033-4,854,449,79,66,4,1,0,0,0,648,805,1453,F185
"PRECINCT 186 33 DISTRICT" ,3-36-033-4,1162,547,86,122,10,0,3,0,0,903,1026,1930,F186
"PRECINCT 187 33 DISTRICT" ,3-36-033-4,577,397,54,59,6,1,2,0,0,528,568,1096,F187
"PRECINCT 103 34 DISTRICT" ,3-35-034-4,695,173,74,43,4,4,0,0,0,524,469,993,G103
"PRECINCT 104 34 DISTRICT" ,3-35-034-4,566,186,55,55,13,2,0,0,0,466,411,877,G104
"PRECINCT 106 34 DISTRICT" ,3-35-034-4,652,180,69,60,9,0,0,0,0,512,458,970,G106
"PRECINCT 107 34 DISTRICT" ,3-35-034-4,691,210,59,57,6,1,0,0,0,491,532,1024,G107
"PRECINCT 108 34 DISTRICT" ,3-19-034-4,460,132,34,35,5,1,0,0,0,343,324,667,G108
"PRECINCT 109 34 DISTRICT" ,3-19-034-4,1003,309,104,84,5,4,0,1,0,740,770,1510,G109
"PRECINCT 111 34 DISTRICT" ,3-19-034-4,712,171,52,47,6,1,0,0,1,467,522,990,G111
"PRECINCT 112 34 DISTRICT" ,3-19-034-4,1273,331,110,95,3,3,0,0,1,848,968,1816,G112
"PRECINCT 116 34 DISTRICT" ,3-19-034-4,893,264,61,72,6,1,0,0,0,626,670,1297,G116
"PRECINCT 117 34 DISTRICT" ,3-19-034-4,1098,364,102,78,4,0,0,0,1,761,886,1647,G117
"PRECINCT 119 34 DISTRICT" ,3-19-034-4,440,187,28,41,1,2,0,0,0,327,372,699,G119
"PRECINCT 120 34 DISTRICT" ,3-19-034-4,556,205,52,38,7,0,0,0,0,418,440,858,G120
"PRECINCT 121 34 DISTRICT" ,3-19-034-4,498,213,21,28,3,0,0,0,0,369,394,763,G121
"PRECINCT 122 34 DISTRICT" ,3-19-034-4,447,145,37,37,4,0,0,0,0,305,364,670,G122
"PRECINCT 123 34 DISTRICT" ,3-19-034-4,224,75,20,17,1,1,0,0,0,167,171,338,G123
"PRECINCT 124 34 DISTRICT" ,3-19-034-4,849,410,75,44,7,0,0,0,0,620,765,1385,G124
"PRECINCT 126 34 DISTRICT" ,3-19-034-4,504,237,32,19,1,0,1,0,0,380,414,794,G126
"PRECINCT 129 34 DISTRICT" ,3-19-034-4,147,69,14,17,2,0,0,0,0,120,129,249,G129
"PRECINCT 140 34 DISTRICT" ,3-19-034-4,581,239,48,49,4,1,1,0,0,425,497,923,G140
"PRECINCT 141 34 DISTRICT" ,3-26-034-4,633,269,46,47,2,1,0,0,0,469,529,998,G141
"PRECINCT 142 34 DISTRICT" ,3-19-034-4,216,104,15,21,1,1,0,0,1,161,198,359,G142
"PRECINCT 143 34 DISTRICT" ,3-19-034-4,1031,292,76,88,13,2,0,0,0,751,751,1502,G143
"PRECINCT 144 34 DISTRICT" ,3-19-034-4,789,273,79,61,6,1,0,0,0,587,622,1209,G144
"PRECINCT 145 34 DISTRICT" ,3-19-034-4,1075,432,80,73,4,3,0,0,0,767,900,1667,G145
"PRECINCT 146 34 DISTRICT" ,3-19-034-4,834,291,57,65,11,1,0,0,0,584,674,1259,G146
"PRECINCT 147 34 DISTRICT" ,3-19-034-4,637,290,47,52,4,0,0,0,0,494,536,1030,G147
"PRECINCT 148 34 DISTRICT" ,3-19-034-4,350,144,31,27,3,1,0,0,0,272,284,556,G148
"PRECINCT 149 34 DISTRICT" ,3-19-034-4,354,166,20,21,3,0,0,0,0,257,306,564,G149
"PRECINCT 150 34 DISTRICT" ,3-26-034-4,250,510,51,38,6,0,0,0,0,429,426,855,G150
"PRECINCT 151 34 DISTRICT" ,3-19-034-4,370,209,35,34,11,1,0,0,0,309,351,660,G151
"PRECINCT 154 34 DISTRICT" ,3-19-034-4,624,331,67,43,6,0,0,0,0,481,590,1071,G154
"PRECINCT 155 34 DISTRICT" ,3-19-034-4,853,361,102,57,2,1,0,0,0,647,729,1376,G155
"PRECINCT 156 34 DISTRICT" ,3-19-034-4,553,507,50,55,3,0,0,0,0,566,602,1168,G156
"PRECINCT 157 34 DISTRICT" ,3-26-034-4,751,438,75,64,6,0,0,0,0,641,693,1334,G157
"PRECINCT 158 34 DISTRICT" ,3-26-034-4,586,561,49,63,3,1,0,0,0,574,689,1263,G158
"PRECINCT 159 34 DISTRICT" ,3-26-034-4,0,0,0,0,0,0,0,0,0,0,0,0,G159
"PRECINCT 160 34 DISTRICT" ,3-19-034-4,292,248,20,17,2,0,0,0,0,270,309,579,G160
"PRECINCT 161 34 DISTRICT" ,3-19-034-4,431,205,27,33,0,1,0,0,0,352,345,697,G161
"PRECINCT 162 34 DISTRICT" ,3-19-034-4,84,79,7,5,0,0,0,0,0,85,90,175,G162
"PRECINCT 163 34 DISTRICT" ,3-36-034-4,413,305,60,43,6,1,0,0,1,379,450,829,G163
"PRECINCT 164 34 DISTRICT" ,3-36-034-4,942,683,109,99,9,2,0,0,0,818,1026,1844,G164
"PRECINCT 165 34 DISTRICT" ,3-26-034-4,283,224,31,38,2,0,0,0,0,295,283,578,G165
"PRECINCT 166 34 DISTRICT" ,3-19-034-4,140,73,13,19,0,0,0,0,0,109,136,245,G166
"PRECINCT 167 34 DISTRICT" ,3-19-034-4,365,183,53,35,5,0,0,0,0,293,348,641,G167
"PRECINCT 168 34 DISTRICT" ,3-19-034-4,50,57,4,8,0,0,0,0,0,59,60,119,G168
"PRECINCT 169 34 DISTRICT" ,3-19-034-4,237,275,24,20,4,0,0,0,0,265,295,560,G169
"PRECINCT 102 35 DISTRICT" ,3-19-035-4,847,186,66,58,3,5,0,0,2,561,605,1167,H102
"PRECINCT 103 35 DISTRICT" ,3-19-035-4,924,280,80,61,4,2,0,0,1,672,680,1352,H103
"PRECINCT 105 35 DISTRICT" ,3-19-035-4,760,172,61,47,4,2,0,0,1,512,535,1047,H105
"PRECINCT 106 35 DISTRICT" ,3-19-035-4,656,194,59,38,2,2,0,0,0,462,489,951,H106
"PRECINCT 109 35 DISTRICT" ,3-19-035-4,376,152,26,35,5,0,1,0,0,273,322,595,H109
"PRECINCT 110 35 DISTRICT" ,3-19-035-4,667,229,60,44,4,0,0,0,0,494,510,1004,H110
"PRECINCT 111 35 DISTRICT" ,3-19-035-4,399,226,45,21,4,0,0,0,0,309,386,695,H111
"PRECINCT 112 35 DISTRICT" ,3-19-035-4,612,320,50,40,2,0,0,0,0,496,528,1024,H112
"PRECINCT 113 35 DISTRICT" ,3-19-035-4,288,178,22,22,4,0,0,0,0,249,265,514,H113
"PRECINCT 114 35 DISTRICT" ,3-19-035-4,17,6,8,2,0,0,0,0,0,17,16,33,H114
"PRECINCT 115 35 DISTRICT" ,3-19-035-4,339,162,34,25,3,1,0,0,0,263,300,564,H115
"PRECINCT 116 35 DISTRICT" ,3-19-035-4,528,245,43,30,5,2,0,0,0,398,454,853,H116
"PRECINCT 117 35 DISTRICT" ,3-19-035-4,746,508,63,43,4,1,0,0,0,668,696,1365,H117
"PRECINCT 118 35 DISTRICT" ,3-19-035-4,688,314,66,64,5,0,1,0,0,548,590,1138,H118
"PRECINCT 120 35 DISTRICT" ,3-19-035-4,894,464,108,64,7,1,0,0,1,765,774,1539,H120
"PRECINCT 121 35 DISTRICT" ,3-19-035-4,402,197,41,37,3,0,0,0,0,334,346,680,H121
"PRECINCT 123 35 DISTRICT" ,3-35-035-4,242,156,40,16,10,0,0,0,0,220,244,464,H123
"PRECINCT 124 35 DISTRICT" ,3-37-035-4,276,92,31,21,4,1,0,0,0,232,193,425,H124
"PRECINCT 125 35 DISTRICT" ,3-37-035-4,333,221,46,25,4,0,0,0,0,294,335,629,H125
"PRECINCT 126 35 DISTRICT" ,3-35-035-4,394,233,52,26,4,0,0,0,0,310,399,709,H126
"PRECINCT 127 35 DISTRICT" ,3-35-035-4,469,131,36,15,0,0,0,0,0,264,386,651,H127
"PRECINCT 130 35 DISTRICT" ,3-35-035-4,0,0,0,0,0,0,0,0,0,0,0,0,H130
"PRECINCT 131 35 DISTRICT" ,3-35-035-4,443,114,36,33,9,3,0,0,0,325,313,638,H131
"PRECINCT 132 35 DISTRICT" ,3-35-035-4,297,71,26,19,0,1,0,0,0,207,207,414,H132
"PRECINCT 133 35 DISTRICT" ,3-19-035-4,107,27,10,9,0,0,0,0,0,73,80,153,H133
"PRECINCT 138 35 DISTRICT" ,3-35-035-4,1312,597,141,62,4,4,0,1,0,894,1224,2121,H138
"PRECINCT 141 35 DISTRICT" ,3-19-035-4,762,272,66,64,3,4,0,0,0,580,590,1171,H141
"PRECINCT 144 35 DISTRICT" ,3-35-035-4,757,538,108,45,2,0,0,0,2,668,784,1452,H144
"PRECINCT 145 35 DISTRICT" ,3-38-035-4,436,364,59,27,4,0,0,0,1,417,473,891,H145
"PRECINCT 146 35 DISTRICT" ,3-37-035-4,763,479,95,49,11,2,0,0,0,691,708,1399,H146
"PRECINCT 147 35 DISTRICT" ,3-37-035-4,467,339,44,29,2,1,0,0,0,428,454,882,H147
"PRECINCT 148 35 DISTRICT" ,3-38-035-4,719,498,101,46,2,1,1,0,0,670,698,1368,H148
"PRECINCT 150 35 DISTRICT" ,3-19-035-4,1,3,0,0,0,0,0,0,0,2,2,4,H150
"PRECINCT 151 35 DISTRICT" ,3-19-035-4,1,4,0,0,0,0,0,0,0,2,3,5,H151
"PRECINCT 152 35 DISTRICT" ,3-19-035-4,132,54,16,8,1,0,0,0,0,114,97,211,H152
"PRECINCT 153 35 DISTRICT" ,3-19-035-4,0,0,0,0,0,0,0,0,0,0,0,0,H153
"PRECINCT 154 35 DISTRICT" ,3-35-035-4,242,126,36,13,1,0,0,0,0,202,216,418,H154
"PRECINCT 155 35 DISTRICT" ,3-37-035-4,259,111,40,20,1,0,0,0,0,172,259,431,H155
"PRECINCT 156 35 DISTRICT" ,3-38-035-4,0,0,0,0,0,0,0,0,0,0,0,0,H156
"PRECINCT 157 35 DISTRICT" ,3-19-035-4,32,16,2,3,0,0,0,0,1,23,31,54,H157
"PRECINCT 158 35 DISTRICT" ,3-19-035-4,0,0,0,0,0,0,0,0,0,0,0,0,H158
"PRECINCT 159 35 DISTRICT" ,3-38-035-4,167,134,26,12,1,0,0,0,0,161,179,340,H159
"PRECINCT 160 35 DISTRICT" ,3-38-035-4,1051,508,91,78,9,0,0,0,0,810,926,1737,H160
"PRECINCT 161 35 DISTRICT" ,3-35-035-4,2,2,0,0,0,0,0,0,0,4,0,4,H161
"PRECINCT 162 35 DISTRICT" ,3-38-035-4,549,326,70,45,2,1,0,0,0,456,537,993,H162
"PRECINCT 107 37 DISTRICT" ,3-37-037-4,897,331,102,53,3,3,0,0,1,662,728,1390,I107
"PRECINCT 109 37 DISTRICT" ,3-37-037-4,506,188,58,30,7,4,0,0,2,370,425,795,I109
"PRECINCT 110 37 DISTRICT" ,3-37-037-4,229,69,26,21,0,0,1,0,0,161,185,346,I110
"PRECINCT 111 37 DISTRICT" ,3-37-037-4,984,422,93,56,7,0,0,0,0,746,815,1562,I111
"PRECINCT 112 37 DISTRICT" ,3-37-037-4,844,391,87,59,5,0,1,0,1,654,734,1388,I112
"PRECINCT 115 37 DISTRICT" ,3-37-037-4,927,218,91,37,4,0,0,0,0,596,675,1277,I115
"PRECINCT 120 37 DISTRICT" ,3-37-037-4,388,175,46,20,2,2,0,0,0,303,328,633,I120
"PRECINCT 122 37 DISTRICT" ,3-37-037-4,283,190,28,17,0,0,1,0,0,263,255,519,I122
"PRECINCT 123 37 DISTRICT" ,3-37-037-4,941,532,81,57,5,3,1,0,0,773,846,1620,I123
"PRECINCT 124 37 DISTRICT" ,3-37-037-4,603,327,70,37,3,1,0,0,1,487,554,1042,I124
"PRECINCT 125 37 DISTRICT" ,3-38-037-4,447,220,42,40,4,0,0,0,0,304,449,753,I125
"PRECINCT 126 37 DISTRICT" ,3-38-037-4,514,530,86,43,3,1,0,0,0,554,622,1177,I126
"PRECINCT 130 37 DISTRICT" ,3-37-037-4,406,314,71,39,4,0,0,0,0,394,440,834,I130
"PRECINCT 133 37 DISTRICT" ,3-38-037-4,765,808,115,79,10,4,0,0,0,871,909,1781,I133
"PRECINCT 135 37 DISTRICT" ,3-38-037-4,290,279,31,23,1,0,0,0,0,291,333,624,I135
"PRECINCT 138 37 DISTRICT" ,3-37-037-4,4,6,0,0,0,0,0,0,0,5,5,10,I138
"PRECINCT 140 37 DISTRICT" ,3-37-037-4,130,38,21,10,1,0,0,0,0,90,109,200,I140
"PRECINCT 141 37 DISTRICT" ,3-38-037-4,870,658,91,79,11,2,0,0,0,839,871,1711,I141
"PRECINCT 142 37 DISTRICT" ,3-37-037-4,1,2,1,0,0,0,0,0,0,3,1,4,I142
"PRECINCT 143 37 DISTRICT" ,3-38-037-4,80,49,2,2,0,0,0,0,0,63,70,133,I143
"PRECINCT 144 37 DISTRICT" ,3-38-037-4,45,62,9,5,0,0,0,0,0,57,64,121,I144
"PRECINCT 145 37 DISTRICT" ,3-38-037-4,269,166,39,15,6,0,0,0,0,222,272,495,I145
"PRECINCT 146 37 DISTRICT" ,3-38-037-4,627,488,91,49,2,0,0,0,0,600,657,1257,I146
"PRECINCT 147 37 DISTRICT" ,3-38-037-4,55,29,2,4,0,0,0,0,0,41,49,90,I147
"PRECINCT 148 37 DISTRICT" ,3-38-037-4,524,327,47,42,7,0,0,0,0,465,482,947,I148
"PRECINCT 149 37 DISTRICT" ,3-37-037-4,0,0,0,0,0,0,0,0,0,0,0,0,I149
"PRECINCT 150 37 DISTRICT" ,3-35-037-4,124,65,39,12,1,0,0,0,0,101,139,241,I150
"PRECINCT 151 37 DISTRICT" ,3-38-037-4,764,500,86,57,4,0,1,0,0,634,778,1412,I151
"PRECINCT 152 37 DISTRICT" ,3-38-037-4,726,610,95,59,7,2,0,0,0,728,771,1499,I152
"PRECINCT 153 37 DISTRICT" ,3-38-037-4,1178,780,137,111,12,2,2,0,2,1048,1176,2224,I153
"PRECINCT 154 37 DISTRICT" ,3-38-037-4,1019,723,89,85,5,0,1,0,0,917,1005,1922,I154
"PRECINCT 155 37 DISTRICT" ,3-38-037-4,22,43,9,3,1,0,0,0,0,36,42,78,I155
"PRECINCT 156 37 DISTRICT" ,3-38-037-4,301,167,24,20,2,0,1,0,0,255,260,515,I156
"PRECINCT 101 38 DISTRICT" ,3-35-038-4,908,248,85,52,4,0,1,0,0,613,682,1298,J101
"PRECINCT 104 38 DISTRICT" ,3-35-038-4,1151,349,146,60,4,1,0,0,0,755,954,1711,J104
"PRECINCT 105 38 DISTRICT" ,3-33-038-4,376,179,43,21,3,0,1,0,0,309,314,623,J105
"PRECINCT 107 38 DISTRICT" ,3-33-038-4,778,287,87,32,3,1,0,0,1,521,667,1189,J107
"PRECINCT 108 38 DISTRICT" ,3-37-038-4,908,410,90,56,7,1,0,0,0,708,762,1472,J108
"PRECINCT 111 38 DISTRICT" ,3-33-038-4,781,246,80,44,4,2,1,0,0,541,615,1158,J111
"PRECINCT 113 38 DISTRICT" ,3-37-038-4,828,433,83,65,6,1,1,0,1,668,750,1418,J113
"PRECINCT 114 38 DISTRICT" ,3-37-038-4,1048,495,119,58,9,4,1,0,1,858,875,1735,J114
"PRECINCT 117 38 DISTRICT" ,3-37-038-4,468,239,37,25,6,0,0,0,1,372,402,776,J117
"PRECINCT 119 38 DISTRICT" ,3-37-038-4,512,299,54,28,4,0,0,0,0,421,476,897,J119
"PRECINCT 120 38 DISTRICT" ,3-37-038-4,769,405,79,33,1,0,3,0,0,608,682,1290,J120
"PRECINCT 122 38 DISTRICT" ,3-37-038-4,679,364,66,38,7,1,0,0,0,497,657,1155,J122
"PRECINCT 123 38 DISTRICT" ,3-38-038-4,371,238,66,29,1,2,0,0,0,358,349,707,J123
"PRECINCT 130 38 DISTRICT" ,3-35-038-4,317,107,45,15,1,0,1,0,0,224,261,486,J130
"PRECINCT 135 38 DISTRICT" ,3-37-038-4,689,480,73,53,3,2,0,0,0,614,686,1300,J135
"PRECINCT 137 38 DISTRICT" ,3-37-038-4,543,435,57,30,4,2,1,0,0,486,584,1072,J137
"PRECINCT 138 38 DISTRICT" ,3-37-038-4,199,148,43,16,2,0,0,0,0,177,231,408,J138
"PRECINCT 140 38 DISTRICT" ,3-37-038-4,280,119,43,27,1,0,0,0,0,227,243,470,J140
"PRECINCT 141 38 DISTRICT" ,3-38-038-4,447,397,65,32,2,0,0,0,0,473,470,943,J141
"PRECINCT 142 38 DISTRICT" ,3-37-038-4,6,0,0,0,0,0,0,0,0,2,4,6,J142
"PRECINCT 143 38 DISTRICT" ,3-37-038-4,65,57,6,2,1,0,0,0,0,60,71,131,J143
"PRECINCT 144 38 DISTRICT" ,3-37-038-4,404,417,28,25,3,0,0,0,0,428,448,877,J144
"PRECINCT 145 38 DISTRICT" ,3-37-038-4,556,549,52,28,4,1,1,0,0,552,638,1191,J145
"PRECINCT 146 38 DISTRICT" ,3-35-038-4,0,0,0,0,0,0,0,0,0,0,0,0,J146
"PRECINCT 147 38 DISTRICT" ,3-37-038-4,908,333,90,57,7,0,0,0,0,638,756,1395,J147
"PRECINCT 148 38 DISTRICT" ,3-37-038-4,747,362,92,53,2,4,1,0,1,592,668,1262,J148
"PRECINCT 149 38 DISTRICT" ,3-37-038-4,774,269,94,52,3,1,1,0,0,559,631,1194,J149
"PRECINCT 150 38 DISTRICT" ,3-37-038-4,454,195,42,19,0,0,1,0,0,310,401,711,J150
"PRECINCT 151 38 DISTRICT" ,3-37-038-4,13,7,3,2,0,0,0,0,0,11,14,25,J151
"PRECINCT 152 38 DISTRICT" ,3-38-038-4,448,407,71,30,5,0,0,0,0,443,518,961,J152
"PRECINCT 153 38 DISTRICT" ,3-37-038-4,221,183,38,14,3,0,0,0,0,206,252,459,J153
"PRECINCT 154 38 DISTRICT" ,3-33-038-4,0,0,0,0,0,0,0,0,0,0,0,0,J154
"PRECINCT 155 38 DISTRICT" ,3-10-038-4,117,193,26,19,3,0,0,0,0,180,178,358,J155
"PRECINCT 104 40 DISTRICT" ,3-35-040-4,667,219,75,53,15,2,2,0,0,454,576,1033,K104
"PRECINCT 105 40 DISTRICT" ,3-35-040-4,1311,266,127,128,15,4,0,0,0,884,965,1851,K105
"PRECINCT 110 40 DISTRICT" ,3-35-040-4,605,120,49,26,1,1,0,0,0,360,442,802,K110
"PRECINCT 111 40 DISTRICT" ,3-35-040-4,480,107,35,25,0,1,0,0,0,297,349,648,K111
"PRECINCT 112 40 DISTRICT" ,3-35-040-4,676,174,85,46,11,1,0,0,0,497,495,993,K112
"PRECINCT 113 40 DISTRICT" ,3-35-040-4,351,81,36,19,1,1,0,0,0,243,246,489,K113
"PRECINCT 114 40 DISTRICT" ,3-35-040-4,952,225,91,47,6,0,0,0,0,598,721,1321,K114
"PRECINCT 116 40 DISTRICT" ,3-35-040-4,125,40,8,8,0,0,0,0,0,92,88,181,K116
"PRECINCT 117 40 DISTRICT" ,3-37-040-4,782,290,92,59,7,3,0,0,0,641,591,1233,K117
"PRECINCT 118 40 DISTRICT" ,3-33-040-4,753,78,44,21,0,0,0,0,0,324,572,896,K118
"PRECINCT 119 40 DISTRICT" ,3-33-040-4,576,251,51,23,1,0,0,0,0,427,474,902,K119
"PRECINCT 122 40 DISTRICT" ,3-35-040-4,1036,187,71,31,5,0,0,0,1,568,763,1331,K122
"PRECINCT 123 40 DISTRICT" ,3-33-040-4,1213,166,67,22,2,0,0,0,0,636,832,1470,K123
"PRECINCT 125 40 DISTRICT" ,3-35-040-4,341,86,28,15,2,0,0,0,0,209,263,472,K125
"PRECINCT 126 40 DISTRICT" ,3-33-040-4,449,122,26,22,1,0,0,0,0,279,341,620,K126
"PRECINCT 127 40 DISTRICT" ,3-37-040-4,867,416,79,45,6,1,0,0,1,665,748,1415,K127
"PRECINCT 128 40 DISTRICT" ,3-37-040-4,550,334,63,31,2,1,0,0,0,478,502,981,K128
"PRECINCT 129 40 DISTRICT" ,3-19-040-4,720,205,77,65,8,2,3,0,0,544,536,1080,K129
"PRECINCT 130 40 DISTRICT" ,3-33-040-4,598,94,22,17,0,0,0,0,0,313,418,731,K130
"PRECINCT 131 40 DISTRICT" ,3-33-040-4,712,157,56,19,4,1,0,0,0,412,537,949,K131
"PRECINCT 132 40 DISTRICT" ,3-37-040-4,300,175,31,24,2,0,0,0,0,250,282,532,K132
"PRECINCT 133 40 DISTRICT" ,3-35-040-4,761,271,73,61,9,2,0,0,0,584,591,1177,K133
"PRECINCT 134 40 DISTRICT" ,3-19-040-4,452,184,46,40,3,1,0,0,0,351,373,726,K134
"PRECINCT 135 40 DISTRICT" ,3-35-040-4,35,11,4,3,2,0,0,0,0,33,21,55,K135
"PRECINCT 136 40 DISTRICT" ,3-35-040-4,189,38,21,2,1,0,0,0,0,112,139,251,K136
"PRECINCT 137 40 DISTRICT" ,3-33-040-4,591,73,49,11,0,0,0,0,0,318,402,724,K137
"PRECINCT 138 40 DISTRICT" ,3-33-040-4,145,71,19,6,3,1,0,0,0,122,123,245,K138
"PRECINCT 139 40 DISTRICT" ,3-37-040-4,0,0,0,0,0,0,0,0,0,0,0,0,K139
"PRECINCT 140 40 DISTRICT" ,3-35-040-4,403,77,31,21,1,0,0,0,0,303,229,533,K140
"PRECINCT 141 40 DISTRICT" ,3-35-040-4,212,57,27,16,2,0,0,0,0,157,157,314,K141
"PRECINCT 142 40 DISTRICT" ,3-35-040-4,0,0,0,0,0,0,0,0,0,0,0,0,K142
"PRECINCT 143 40 DISTRICT" ,3-35-040-4,0,0,0,0,0,0,0,0,0,0,0,0,K143
"PRECINCT 144 40 DISTRICT" ,3-33-040-4,567,259,34,29,2,2,0,0,0,418,475,893,K144
"PRECINCT 145 40 DISTRICT" ,3-33-040-4,923,428,69,44,8,2,1,0,0,653,822,1475,K145
"PRECINCT 146 40 DISTRICT" ,3-37-040-4,812,516,93,55,7,1,0,0,1,664,821,1485,K146
"PRECINCT 147 40 DISTRICT" ,3-37-040-4,1160,613,124,76,13,1,1,0,0,925,1063,1988,K147
"PRECINCT 148 40 DISTRICT" ,3-33-040-4,511,254,33,26,4,0,0,0,0,373,455,828,K148
"PRECINCT 149 40 DISTRICT" ,3-35-040-4,5,0,1,0,0,0,0,0,0,4,2,6,K149
"PRECINCT 150 40 DISTRICT" ,3-35-040-4,0,0,0,0,0,0,0,0,0,0,0,0,K150
"PRECINCT 151 40 DISTRICT" ,3-35-040-4,0,0,0,0,0,0,0,0,0,0,0,0,K151
"PRECINCT 104 41 DISTRICT" ,3-33-041-4,1084,66,90,20,3,0,0,0,0,500,758,1263,L104
"PRECINCT 108 41 DISTRICT" ,3-33-041-4,645,81,31,10,1,0,0,0,0,344,421,768,L108
"PRECINCT 110 41 DISTRICT" ,3-33-041-4,149,54,17,8,2,1,0,0,0,78,152,231,L110
"PRECINCT 111 41 DISTRICT" ,3-35-041-4,727,88,53,25,0,2,0,0,0,382,512,895,L111
"PRECINCT 112 41 DISTRICT" ,3-35-041-4,646,109,57,32,2,0,0,0,1,388,458,847,L112
"PRECINCT 113 41 DISTRICT" ,3-35-041-4,1386,254,139,81,7,2,0,1,1,1055,814,1871,L113
"PRECINCT 115 41 DISTRICT" ,3-35-041-4,135,32,16,13,2,1,0,0,1,97,102,200,L115
"PRECINCT 117 41 DISTRICT" ,3-33-041-4,893,434,97,91,6,0,1,0,0,693,829,1522,L117
"PRECINCT 118 41 DISTRICT" ,3-26-041-4,952,524,101,53,5,2,0,0,0,747,889,1637,L118
"PRECINCT 119 41 DISTRICT" ,3-33-041-4,1111,481,139,85,10,2,1,0,0,902,926,1829,L119
"PRECINCT 134 41 DISTRICT" ,3-26-041-4,499,374,41,48,8,0,0,0,0,406,564,970,L134
"PRECINCT 135 41 DISTRICT" ,3-26-041-4,419,328,40,28,4,2,0,0,0,373,448,821,L135
"PRECINCT 136 41 DISTRICT" ,3-26-041-4,690,306,62,58,1,1,0,0,1,537,581,1119,L136
"PRECINCT 138 41 DISTRICT" ,3-26-041-4,385,259,32,31,2,1,0,0,0,327,383,710,L138
"PRECINCT 139 41 DISTRICT" ,3-26-041-4,892,889,96,100,6,1,0,0,0,817,1163,1984,L139
